itemId,title,globalId,primaryCategory/categoryId,primaryCategory/categoryName,galleryURL,viewItemURL,paymentMethod/0,autoPay,postalCode,location,country,shippingInfo/shippingServiceCost/_,shippingInfo/shippingServiceCost/$/currencyId,shippingInfo/shippingType,shippingInfo/shipToLocations,sellingStatus/currentPrice/_,sellingStatus/currentPrice/$/currencyId,sellingStatus/convertedCurrentPrice/_,sellingStatus/convertedCurrentPrice/$/currencyId,sellingStatus/bidCount,sellingStatus/sellingState,sellingStatus/timeLeft,listingInfo/bestOfferEnabled,listingInfo/buyItNowAvailable,listingInfo/startTime,listingInfo/endTime,listingInfo/listingType,listingInfo/gift,listingInfo/watchCount,distance/_,distance/$/unit,condition/conditionId,condition/conditionDisplayName,isMultiVariationListing,topRatedListing,eBayPlusEnabled,paymentMethod/1,paymentMethod/2,paymentMethod/3,galleryPlusPictureURL,listingInfo/buyItNowPrice/_,listingInfo/buyItNowPrice/$/currencyId,listingInfo/convertedBuyItNowPrice/_,listingInfo/convertedBuyItNowPrice/$/currencyId,productId/_,productId/$/type,paymentMethod/4,subtitle
233800267763,"ACER Nitro 5 (AN515-52-76YJ) schwarz Gaming-Notebook 15,6 Zoll FHD 8GB",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mGjbKrN1YS5AMOBziPOOR0Q/140.jpg,https://www.ebay.de/itm/ACER-Nitro-5-AN515-52-76YJ-schwarz-Gaming-Notebook-15-6-Zoll-FHD-8GB-/233800267763,PayPal,false,309**,"Ronnenberg,Deutschland",DE,8.49,EUR,Flat,Worldwide,551.0,EUR,551.0,EUR,59,Active,P0DT0H25M19S,false,false,2020-11-28T14:51:13.000Z,2020-12-05T14:51:13.000Z,Auction,false,40,60.0,km,3000,Gebraucht,false,false,false,,,,,,,,,,,,
184560017711,"MacBook Pro (Retina 15 Zoll, Anfang 2013), 8 GB RAM, 2,4 GHz, 250 GGB SSD, A1398",EBAY-DE,111422,Apple Notebooks,https://thumbs4.ebaystatic.com/m/msQghnuTeuZlmZXceZazrtQ/140.jpg,https://www.ebay.de/itm/MacBook-Pro-Retina-15-Zoll-Anfang-2013-8-GB-RAM-2-4-GHz-250-GGB-SSD-A1398-/184560017711,CIPInCheckoutEnabled,false,595**,"Warstein,Deutschland",DE,6.49,EUR,Flat,Worldwide,302.0,EUR,302.0,EUR,4,Active,P0DT0H55M12S,false,false,2020-11-30T15:21:06.000Z,2020-12-05T15:21:06.000Z,Auction,false,33,100.0,km,3000,Gebraucht,false,false,false,PayPal,MoneyXferAccepted,,,,,,,,,,
154228405289,"MacBook Pro 13"" 2016 Touch Bar, generalüberholt ",EBAY-DE,111422,Apple Notebooks,https://thumbs2.ebaystatic.com/m/mcAnWzSkfH33cu7jVAmbjJw/140.jpg,https://www.ebay.de/itm/MacBook-Pro-13-2016-Touch-Bar-generaluberholt-/154228405289,CIPInCheckoutEnabled,false,305**,"Hannover,Deutschland",DE,5.99,EUR,Flat,Worldwide,920.0,EUR,920.0,EUR,,Active,P30DT23H55M9S,true,false,2020-12-05T14:21:03.000Z,2021-01-05T14:21:03.000Z,FixedPrice,false,,70.0,km,2000,Vom Hersteller generalüberholt,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,
133590834366,"HP Pavillion Notebook, 17"", 16GB, AMD A8-6410 APU, 500GB-SSD, Win10-Prof-64b",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mYOU7Bg7hJ29hhBZypZAhUw/140.jpg,https://www.ebay.de/itm/HP-Pavillion-Notebook-17-16GB-AMD-A8-6410-APU-500GB-SSD-Win10-Prof-64b-/133590834366,PayPal,false,331**,"Paderborn,Deutschland",DE,5.99,EUR,Flat,Worldwide,269.89,EUR,269.89,EUR,53,Active,P0DT0H57M0S,false,false,2020-11-28T15:22:54.000Z,2020-12-05T15:22:54.000Z,Auction,false,57,70.0,km,2500,Vom Verkäufer generalüberholt,false,false,false,,,,,,,,,,,,
383843713150,"Laptop Acer Extensa 5635*15,6 Zoll*Intel Core 2 Duo 2,2*4GB RAM*250GB HDD*WLANn*",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/m17lV-3vKDLAezl7WTiVp2Q/140.jpg,https://www.ebay.de/itm/Laptop-Acer-Extensa-5635-15-6-Zoll-Intel-Core-2-Duo-2-2-4GB-RAM-250GB-HDD-WLANn-/383843713150,,false,316**,"Bückeburg,Deutschland",DE,7.5,EUR,Flat,Worldwide,89.95,EUR,89.95,EUR,,Active,P30DT22H10M19S,true,false,2020-12-05T12:36:13.000Z,2021-01-05T12:36:13.000Z,FixedPrice,false,2,20.0,km,3000,Gebraucht,false,true,false,,,,,,,,,,,,
133592573372,Notebook HP G62 Intel Core i3 CPU 240GB SSD 4 GB RAM Windows 10 Pro,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mLkdParVWrAI2j85k0c9emA/140.jpg,https://www.ebay.de/itm/Notebook-HP-G62-Intel-Core-i3-CPU-240GB-SSD-4-GB-RAM-Windows-10-Pro-/133592573372,CIPInCheckoutEnabled,false,334**,"Harsewinkel,Deutschland",DE,6.99,EUR,Flat,Worldwide,73.0,EUR,73.0,EUR,15,Active,P0DT0H49M59S,false,false,2020-11-30T15:15:53.000Z,2020-12-05T15:15:53.000Z,Auction,false,28,60.0,km,3000,Gebraucht,false,false,false,CashOnPickup,MoneyXferAccepted,,,,,,,,,,
143873502370,Notebook HP Pavilion G6-1210SG Laptop 4GB 500GB Festplatte Windows 10,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mDNTqsbAPGsnvrmH8r14v9Q/140.jpg,https://www.ebay.de/itm/Notebook-HP-Pavilion-G6-1210SG-Laptop-4GB-500GB-Festplatte-Windows-10-/143873502370,CIPInCheckoutEnabled,false,321**,"Enger,Deutschland",DE,5.99,EUR,Flat,Worldwide,110.0,EUR,110.0,EUR,,Active,P30DT23H46M3S,true,false,2020-12-05T14:11:57.000Z,2021-01-05T14:11:57.000Z,FixedPrice,false,,30.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,https://galleryplus.ebayimg.com/ws/web/143873502370_1_0_1.jpg,,,,,,,,
174545432611,Fujitsu Stylistic R727 Tablet - 8GB Ram - 256GB M2 SSD,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mSVIeMAkg6FMalwL7lQHbuw/140.jpg,https://www.ebay.de/itm/Fujitsu-Stylistic-R727-Tablet-8GB-Ram-256GB-M2-SSD-/174545432611,CashOnPickup,false,310**,"Salzhemmendorf,Deutschland",DE,8.99,EUR,Flat,Worldwide,2.5,EUR,2.5,EUR,2,Active,P6DT1H45M40S,false,false,2020-12-04T16:11:34.000Z,2020-12-11T16:11:34.000Z,Auction,false,7,60.0,km,3000,Gebraucht,false,false,false,PayPal,,,,,,,,,,,
143867568227,Business - Notebook HP ProBook 4535s Windows 10 aktiviert - Akku ALU - Gehäuse !,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mHrRycuXXi5zvYMLyhVrZ4g/140.jpg,https://www.ebay.de/itm/Business-Notebook-HP-ProBook-4535s-Windows-10-aktiviert-Akku-ALU-Gehause-/143867568227,CIPInCheckoutEnabled,false,483**,"Ostbevern,Deutschland",DE,5.99,EUR,Flat,Worldwide,111.0,EUR,111.0,EUR,1,Active,P0DT2H35M35S,false,false,2020-11-30T17:01:29.000Z,2020-12-05T17:01:29.000Z,Auction,false,5,80.0,km,3000,Gebraucht,false,false,false,MoneyXferAccepted,,,,,,,,,,,
324405778159,Notebook/Laptop Lenovo SL510 . Windows10 PRO. HDMI. Neuer Akku!,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mrmFNfPaRyh4Y2vg7FzN52g/140.jpg,https://www.ebay.de/itm/Notebook-Laptop-Lenovo-SL510-Windows10-PRO-HDMI-Neuer-Akku-/324405778159,CIPInCheckoutEnabled,false,301**,"Hannover,Deutschland",DE,6.0,EUR,Flat,Worldwide,129.99,EUR,129.99,EUR,0,Active,P0DT23H38M12S,true,false,2020-12-05T14:04:06.000Z,2020-12-06T14:04:06.000Z,Auction,false,,60.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,
184560027489,HP ZBook X2 G4,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mPlshEqnV5Cvx7qO21TDEdQ/140.jpg,https://www.ebay.de/itm/HP-ZBook-X2-G4-/184560027489,CIPInCheckoutEnabled,false,495**,"Ladbergen,Deutschland",DE,5.99,EUR,Flat,Worldwide,669.99,EUR,669.99,EUR,2,Active,P0DT1H4M33S,false,false,2020-11-30T15:30:27.000Z,2020-12-05T15:30:27.000Z,Auction,false,14,80.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,
133592858489,mac book air 2020,EBAY-DE,111422,Apple Notebooks,https://thumbs2.ebaystatic.com/m/mVtGcST-A-14yV0L9rnGYIA/140.jpg,https://www.ebay.de/itm/mac-book-air-2020-/133592858489,CIPInCheckoutEnabled,false,594**,"Soest,Deutschland",DE,5.99,EUR,Flat,Worldwide,560.0,EUR,560.0,EUR,40,Active,P2DT6H20M40S,false,true,2020-11-30T20:46:34.000Z,2020-12-07T20:46:34.000Z,AuctionWithBIN,false,32,100.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,1000.0,EUR,1000.0,EUR,,,,
193782681447,"Apple MacBook Pro Touchbar 15"" i7 2,6 Ghz 16 GB Ram 256 GB SSD A1707",EBAY-DE,111422,Apple Notebooks,https://thumbs4.ebaystatic.com/m/mUWNCSPwOTZ25avX99J4Pyg/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-Touchbar-15-i7-2-6-Ghz-16-GB-Ram-256-GB-SSD-A1707-/193782681447,CIPInCheckoutEnabled,false,595**,"Möhnesee,Deutschland",DE,0.0,EUR,Free,Worldwide,1249.0,EUR,1249.0,EUR,,Active,P30DT23H41M26S,true,false,2020-12-05T14:07:20.000Z,2021-01-05T14:07:20.000Z,FixedPrice,false,,100.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,PaymentSeeDescription,,,,,,231290403,ReferenceID,MoneyXferAccepted,
284104613228,"Acer Nitro 5 AN515-54 15,6 Zoll (512GB SSD, Intel Core i5 9. Gen 4,10GHz, 8GB) …",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/m2pSw7iXoA-bT1uSznq4WTA/140.jpg,https://www.ebay.de/itm/Acer-Nitro-5-AN515-54-15-6-Zoll-512GB-SSD-Intel-Core-i5-9-Gen-4-10GHz-8GB-/284104613228,CIPInCheckoutEnabled,false,594**,"Soest,Deutschland",DE,5.99,EUR,Flat,Worldwide,749.0,EUR,749.0,EUR,0,Active,P6DT22H47M42S,true,false,2020-12-05T13:13:36.000Z,2020-12-12T13:13:36.000Z,Auction,false,1,100.0,km,1000,Neu,false,false,false,PayPal,MoneyXferAccepted,,,,,,,24032421487,ReferenceID,,
284101628890,HP 15s-eq0355ng / Ryzen 3500U / 8GB Ram/ 512GB SSD,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mG6Zr4bkQtuY-SpZDrm2QpQ/140.jpg,https://www.ebay.de/itm/HP-15s-eq0355ng-Ryzen-3500U-8GB-Ram-512GB-SSD-/284101628890,CIPInCheckoutEnabled,false,338**,"Steinhagen,Deutschland",DE,4.99,EUR,Flat,Worldwide,302.99,EUR,302.99,EUR,17,Active,P0DT4H38M12S,false,false,2020-12-02T19:04:06.000Z,2020-12-05T19:04:06.000Z,Auction,false,55,50.0,km,3000,Gebraucht,false,false,false,MoneyXferAccepted,,,,,,,,,,,
224265715615,"Apple MacBook Pro  15.4"" Laptop 2008  2,4GHz 2GB RAM 256GB SDRAM",EBAY-DE,111422,Apple Notebooks,https://thumbs4.ebaystatic.com/m/m8bDZpXSnAQqNockgZ2IIqg/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-15-4-Laptop-2008-2-4GHz-2GB-RAM-256GB-SDRAM-/224265715615,CIPInCheckoutEnabled,false,333**,"Rheda-Wiedenbrück,Deutschland",DE,6.99,EUR,Flat,Worldwide,285.0,EUR,285.0,EUR,0,Active,P2DT23H53M3S,true,false,2020-12-05T14:18:57.000Z,2020-12-08T14:18:57.000Z,Auction,false,,70.0,km,3000,Gebraucht,false,false,false,CashOnPickup,MoneyXferAccepted,,,,,,,,,,
224263042444,"Sony VAIO 17.3""  Intel® Core™ i3-2350M - 240GB SSD - 8GB RAM - Win10",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mh9svNwpFzoKUCnmWawOoAw/140.jpg,https://www.ebay.de/itm/Sony-VAIO-17-3-Intel-Core-i3-2350M-240GB-SSD-8GB-RAM-Win10-/224263042444,CIPInCheckoutEnabled,false,376**,"Boffzen,Deutschland",DE,5.99,EUR,Flat,Worldwide,189.0,EUR,189.0,EUR,,Active,P29DT3H13M1S,false,false,2020-12-03T17:38:55.000Z,2021-01-03T17:38:55.000Z,FixedPrice,false,2,70.0,km,3000,Gebraucht,false,false,false,CashOnPickup,MoneyXferAccepted,,,,,,,,,,
114556373597,Lenovo IdeaPad S340 15-API + Garantie (AMD Ryzen5 3500U/VEGA 8/8GB DDR4/1TB SSD),EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/miJ8_HLDS8toYBRGYCid-FA/140.jpg,https://www.ebay.de/itm/Lenovo-IdeaPad-S340-15-API-Garantie-AMD-Ryzen5-3500U-VEGA-8-8GB-DDR4-1TB-SSD-/114556373597,CIPInCheckoutEnabled,false,322**,"Kirchlengern,Deutschland",DE,0.0,EUR,Free,Worldwide,281.0,EUR,281.0,EUR,13,Active,P5DT5H14M18S,false,true,2020-12-03T19:40:12.000Z,2020-12-10T19:40:12.000Z,AuctionWithBIN,false,16,20.0,km,3000,Gebraucht,false,false,false,PayPal,MoneyXferAccepted,,,450.0,EUR,450.0,EUR,,,,
193743706579,"Apple MacBook Air Retina 13” 2020,neu,originalverpackt",EBAY-DE,111422,Apple Notebooks,https://thumbs4.ebaystatic.com/m/mg2U6WirUtopVIxSVwZMqng/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Air-Retina-13-2020-neu-originalverpackt-/193743706579,CIPInCheckoutEnabled,false,376**,"Beverungen,Deutschland",DE,0.0,EUR,Free,Worldwide,900.0,EUR,900.0,EUR,,Active,P4DT5H21M7S,false,false,2020-11-09T19:47:01.000Z,2020-12-09T19:47:01.000Z,FixedPrice,false,16,80.0,km,1000,Neu,false,false,false,CashOnPickup,MoneyXferAccepted,,,,,,,,,,
284104553840,"Laptop Medion P8614; 18,4""; i5-450m 2,4 GHz; 8 GB RAM; 128 GB SSD; Win10 Pro x64",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mQXZJX05UxWR9XaEMU65yTA/140.jpg,https://www.ebay.de/itm/Laptop-Medion-P8614-18-4-i5-450m-2-4-GHz-8-GB-RAM-128-GB-SSD-Win10-Pro-x64-/284104553840,CIPInCheckoutEnabled,false,595**,"Bad Sassendorf,Deutschland",DE,0.0,EUR,Free,Worldwide,225.0,EUR,225.0,EUR,0,Active,P9DT21H34M53S,true,false,2020-12-05T12:00:47.000Z,2020-12-15T12:00:47.000Z,Auction,false,1,100.0,km,3000,Gebraucht,false,false,false,CashOnPickup,MoneyXferAccepted,,,,,,,,,,
303790247831,Apple Macbook Pro 13 256GB Touch Bar 2018 ,EBAY-DE,111422,Apple Notebooks,https://thumbs4.ebaystatic.com/m/mXpzxk3bC18FrcMjj9h6HCw/140.jpg,https://www.ebay.de/itm/Apple-Macbook-Pro-13-256GB-Touch-Bar-2018-/303790247831,CIPInCheckoutEnabled,false,288**,"Syke,Deutschland",DE,7.49,EUR,Flat,Worldwide,321.0,EUR,321.0,EUR,42,Active,P0DT7H13M17S,false,false,2020-11-30T21:39:11.000Z,2020-12-05T21:39:11.000Z,Auction,false,53,70.0,km,3000,Gebraucht,false,false,false,MoneyXferAccepted,,,,,,,,,,,
264962922351,"Lenovo IdeaPad C340-14API 35,6cm (14"") AMD Ryzen 3 3200U 8GB 256GB W10",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mtQ3hRnMQwqQdkUdN6UHRgg/140.jpg,https://www.ebay.de/itm/Lenovo-IdeaPad-C340-14API-35-6cm-14-AMD-Ryzen-3-3200U-8GB-256GB-W10-/264962922351,CashOnPickup,false,308**,"Langenhagen,Deutschland",DE,0.0,EUR,Free,Worldwide,182.0,EUR,182.0,EUR,44,Active,P8DT3H54M31S,false,false,2020-12-03T18:20:25.000Z,2020-12-13T18:20:25.000Z,Auction,false,53,60.0,km,1500,Neu: Sonstige (siehe Artikelbeschreibung),false,false,false,,,,,,,,,17035408879,ReferenceID,,
193771863077,Apple MacBook Pro 16 Zoll - 512GB,EBAY-DE,111422,Apple Notebooks,https://thumbs2.ebaystatic.com/m/mAA1eezxJrw1qWFPZNMK20w/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-16-Zoll-512GB-/193771863077,CIPInCheckoutEnabled,false,301**,"Hannover,Deutschland",DE,5.99,EUR,Flat,Worldwide,1520.0,EUR,1520.0,EUR,3,Active,P0DT17H42M59S,false,false,2020-11-29T08:08:53.000Z,2020-12-06T08:08:53.000Z,Auction,false,33,60.0,km,3000,Gebraucht,false,false,false,PayPal,MoneyXferAccepted,,,,,,,,,,
254798203491,"ASUS F751S, Notebook, Laptop, 17,3 Zoll WIN10 + OVP",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mxxkpGJrJlYOu5SZBxrkrWQ/140.jpg,https://www.ebay.de/itm/ASUS-F751S-Notebook-Laptop-17-3-Zoll-WIN10-OVP-/254798203491,CIPInCheckoutEnabled,false,315**,"Wunstorf,Deutschland",DE,7.0,EUR,Flat,Worldwide,103.0,EUR,103.0,EUR,4,Active,P1DT22H56M43S,false,false,2020-12-04T13:22:37.000Z,2020-12-07T13:22:37.000Z,Auction,false,8,40.0,km,3000,Gebraucht,false,false,false,MoneyXferAccepted,,,,,,,,,,,
303789990642,"Apple MacBook Pro 15"" Laptop , 256GB - MJLQ2D/A - (Juni, 2015, Silber)",EBAY-DE,111422,Apple Notebooks,https://thumbs3.ebaystatic.com/m/m2UfF-bU6xvfVrmQ2h9dSXw/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-15-Laptop-256GB-MJLQ2D-A-Juni-2015-Silber-/303789990642,PayPal,false,481**,"Münster,Deutschland",DE,0.0,EUR,Free,Worldwide,203.0,EUR,203.0,EUR,22,Active,P2DT2H38M16S,false,false,2020-11-30T17:04:10.000Z,2020-12-07T17:04:10.000Z,Auction,false,67,90.0,km,3000,Gebraucht,false,false,false,,,,,,,,,216437536,ReferenceID,,Dezember 2017 neu gekauft
284098610168,HP ENVY X360 15-aq106ng  ,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/msLb1bNIT0h4O66JzGOhaIg/140.jpg,https://www.ebay.de/itm/HP-ENVY-X360-15-aq106ng-/284098610168,CashOnPickup,false,336**,"Bielefeld,Deutschland",DE,0.0,EUR,Free,Worldwide,555.0,EUR,555.0,EUR,,Active,P24DT17H56M53S,true,false,2020-11-30T08:22:47.000Z,2020-12-30T08:22:47.000Z,FixedPrice,false,9,50.0,km,3000,Gebraucht,false,false,false,PayPal,,,,,,,,,,,
193777704885,Dell Latitude 7275 tablet intel core m5-6Y57,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mYv-VO-uv5ey43xVpLRexPg/140.jpg,https://www.ebay.de/itm/Dell-Latitude-7275-tablet-intel-core-m5-6Y57-/193777704885,CIPInCheckoutEnabled,false,338**,"Steinhagen,Deutschland",DE,6.9,EUR,Flat,Worldwide,103.87,EUR,103.87,EUR,12,Active,P0DT19H59M55S,false,false,2020-12-03T10:25:49.000Z,2020-12-06T10:25:49.000Z,Auction,false,19,50.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,Gebrauchtes Gerät in sehr gutem Zustand
233800441743,"Apple MacBook Air 13,3"", silber, 128GB SSD, 8GB, Intel Core i5, 8GB, OVP, Zubeh.",EBAY-DE,111422,Apple Notebooks,https://thumbs4.ebaystatic.com/m/mHYRXuxxDEt12GJLqkfcPnA/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Air-13-3-silber-128GB-SSD-8GB-Intel-Core-i5-8GB-OVP-Zubeh-/233800441743,CIPInCheckoutEnabled,false,306**,"Hannover,Deutschland",DE,5.99,EUR,Flat,Worldwide,486.0,EUR,486.0,EUR,27,Active,P0DT3H32M16S,false,false,2020-11-28T17:58:10.000Z,2020-12-05T17:58:10.000Z,Auction,false,35,70.0,km,3000,Gebraucht,false,false,false,PayPal,MoneyXferAccepted,,,,,,,26025327864,ReferenceID,,
363206104148,"Apple MacBook Pro (13-inch, Retina Display) Touch bar",EBAY-DE,111422,Apple Notebooks,https://thumbs1.ebaystatic.com/m/mNJ1mOk08zX31Lp1go3X42Q/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-13-inch-Retina-Display-Touch-bar-/363206104148,CIPInCheckoutEnabled,false,336**,"Bielefeld,Deutschland",DE,9.5,EUR,Flat,Worldwide,620.0,EUR,620.0,EUR,7,Active,P3DT4H19M3S,false,false,2020-12-03T18:44:57.000Z,2020-12-08T18:44:57.000Z,Auction,false,12,40.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,CCAccepted,,,,,,,,MoneyXferAccepted,
264942084126,Lenovo Ultrabook IdeaPad Slim 1-11AST-05(81VR000XGE),EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mBGgx_09ZWHRPMCIB3Fqv3g/140.jpg,https://www.ebay.de/itm/Lenovo-Ultrabook-IdeaPad-Slim-1-11AST-05-81VR000XGE-/264942084126,CIPInCheckoutEnabled,false,595**,"Warstein,Deutschland",DE,4.99,EUR,Flat,Worldwide,262.29,EUR,262.29,EUR,,Active,P12DT2H34M45S,false,false,2020-11-17T17:00:39.000Z,2020-12-17T17:00:39.000Z,StoreInventory,false,5,100.0,km,1000,Neu,false,false,false,PayPal,MoneyXferAccepted,,,,,,,19037138309,ReferenceID,,
193773332173,"Lenovo ThinkPad T420 | Intel Core i5 | 2,50 GHz | DVD - Laufwerk | NVIDIA Graphi",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mtCRLCHAkXJHzefSq45Wp2Q/140.jpg,https://www.ebay.de/itm/Lenovo-ThinkPad-T420-Intel-Core-i5-2-50-GHz-DVD-Laufwerk-NVIDIA-Graphi-/193773332173,CashOnPickup,false,312**,"Lehrte,Deutschland",DE,0.0,EUR,Free,Worldwide,180.0,EUR,180.0,EUR,,Active,P24DT19H42M30S,false,false,2020-11-30T10:08:24.000Z,2020-12-30T10:08:24.000Z,FixedPrice,false,2,80.0,km,2500,Vom Verkäufer generalüberholt,false,false,true,,,,,,,,,,,,
174541151145,"HP 15-da0617ng, 15,6"" FHD, i7-7500U, 8GB RAM, 128GB SSD u. 1TB HDD",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/m2Of9UWUS0X4It_wTO60cTg/140.jpg,https://www.ebay.de/itm/HP-15-da0617ng-15-6-FHD-i7-7500U-8GB-RAM-128GB-SSD-u-1TB-HDD-/174541151145,CIPInCheckoutEnabled,false,375**,"Kalefeld,Deutschland",DE,6.0,EUR,Flat,Worldwide,299.0,EUR,299.0,EUR,0,Active,P2DT21H15M24S,true,false,2020-12-01T11:41:18.000Z,2020-12-08T11:41:18.000Z,Auction,false,7,100.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,
143865602821,"Apple MacBook Pro A1502 33,8 cm (13,3 Zoll) Laptop - ME864D/A (Oktober, 2013)",EBAY-DE,111422,Apple Notebooks,https://thumbs2.ebaystatic.com/m/m-Ei89p_Mns_odPFoRROgZw/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-A1502-33-8-cm-13-3-Zoll-Laptop-ME864D-A-Oktober-2013-/143865602821,CIPInCheckoutEnabled,false,296**,"Bad Fallingbostel,Deutschland",DE,5.99,EUR,Flat,Worldwide,206.0,EUR,206.0,EUR,37,Active,P0DT2H19M40S,false,false,2020-11-28T16:45:34.000Z,2020-12-05T16:45:34.000Z,Auction,false,15,90.0,km,3000,Gebraucht,false,false,false,PayPal,MoneyXferAccepted,,,,,,,174533230,ReferenceID,,
274594288131,"Apple MacBook Pro 15"" 2011  i7 2.2 Ghz  4GB RAM  250GB SSD 1 Jahr Gewährleistung",EBAY-DE,111422,Apple Notebooks,https://thumbs4.ebaystatic.com/m/mfOzq3Z0lSpE1DMC_KaIYVw/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-15-2011-i7-2-2-Ghz-4GB-RAM-250GB-SSD-1-Jahr-Gewahrleistung-/274594288131,,true,387**,"Seesen,Deutschland",DE,0.0,EUR,Free,Worldwide,329.0,EUR,329.0,EUR,,Active,P23DT20H13M6S,true,false,2020-11-29T10:39:00.000Z,2020-12-29T10:39:00.000Z,StoreInventory,false,7,100.0,km,3000,Gebraucht,false,true,false,,,,,,,,,,,,
184562468468,"Apple MacBook Pro 15"" A1286 Mitte 2012 Intel i7 2,3GHz 16 GB RAM 256 GB SSD",EBAY-DE,111422,Apple Notebooks,https://thumbs1.ebaystatic.com/m/mr-r0bRK8BZswt6yB1H1NnQ/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-15-A1286-Mitte-2012-Intel-i7-2-3GHz-16-GB-RAM-256-GB-SSD-/184562468468,PayPal,false,309**,"Isernhagen,Deutschland",DE,5.99,EUR,Flat,Worldwide,302.0,EUR,302.0,EUR,17,Active,P1DT17H55M47S,false,false,2020-12-02T08:21:41.000Z,2020-12-07T08:21:41.000Z,Auction,false,39,70.0,km,3000,Gebraucht,false,false,false,,,,,,,,,,,,
184564141798,"Apple MacBook Pro 17 Zoll 250 GB SSD, Intel Core i7 2,2 GHz 16GB",EBAY-DE,111422,Apple Notebooks,https://thumbs3.ebaystatic.com/m/myXhotYUsPTIg55PzJ4ADoA/140.jpg,https://www.ebay.de/itm/Apple-MacBook-Pro-17-Zoll-250-GB-SSD-Intel-Core-i7-2-2-GHz-16GB-/184564141798,CIPInCheckoutEnabled,false,272**,"Twistringen,Deutschland",DE,8.49,EUR,Flat,Worldwide,351.0,EUR,351.0,EUR,2,Active,P7DT22H21M3S,false,false,2020-12-03T12:46:57.000Z,2020-12-13T12:46:57.000Z,Auction,false,10,60.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,
